activation,bn_position,model_num,neuron_idx,correlation
Swish,before_bn,5,36,0.6636
Swish,before_bn,5,37,0.807
Swish,before_bn,5,38,0.6961
Swish,before_bn,5,39,0.7869
Swish,before_bn,5,40,0.6768
Swish,before_bn,5,41,0.6288
Swish,before_bn,5,42,0.8275
Swish,before_bn,5,43,0.8272
Swish,before_bn,5,44,0.6092
Swish,before_bn,5,45,0.6255
Swish,before_bn,5,46,0.7847
Swish,before_bn,5,47,0.6741
Swish,before_bn,5,48,0.8072
Swish,before_bn,5,49,0.7983
Swish,before_bn,5,50,0.6705
Swish,before_bn,5,51,0.6823
Swish,before_bn,5,52,0.6479
Swish,before_bn,5,53,0.6368
Swish,before_bn,5,54,0.8028
Swish,before_bn,5,55,0.7919
Swish,before_bn,5,56,0.49
Swish,before_bn,5,57,0.7832
Swish,before_bn,5,58,0.7848
Swish,before_bn,5,59,0.6405
Swish,before_bn,5,60,0.821
Swish,before_bn,5,61,0.7536
Swish,before_bn,5,62,0.6817
Swish,before_bn,5,63,0.594
Swish,before_bn,6,0,0.4078
Swish,before_bn,6,1,0.6186
Swish,before_bn,6,2,0.6595
Swish,before_bn,6,3,0.6444
Swish,before_bn,6,4,0.7132
Swish,before_bn,6,5,0.853
Swish,before_bn,6,6,0.6442
Swish,before_bn,6,7,0.7509
Swish,before_bn,6,8,0.7673
Swish,before_bn,6,9,0.7018
Swish,before_bn,6,10,0.4438
Swish,before_bn,6,11,0.6976
Swish,before_bn,6,12,0.8289
Swish,before_bn,6,13,0.6206
Swish,before_bn,6,14,0.8003
Swish,before_bn,6,15,0.6296
Swish,before_bn,6,16,0.7484
Swish,before_bn,6,17,0.8223
Swish,before_bn,6,18,0.5555
Swish,before_bn,6,19,0.5266
Swish,before_bn,6,20,0.8215
Swish,before_bn,6,21,0.6873
Swish,before_bn,6,22,0.4222
Swish,before_bn,6,23,0.4615
Swish,before_bn,6,24,0.826
Swish,before_bn,6,25,0.7632
Swish,before_bn,6,26,0.7531
Swish,before_bn,6,27,0.6998
Swish,before_bn,6,28,0.7623
Swish,before_bn,6,29,0.7541
Swish,before_bn,6,30,0.6754
Swish,before_bn,6,31,0.4469
Swish,before_bn,6,32,0.7872
Swish,before_bn,6,33,0.6733
Swish,before_bn,6,34,0.7751
Swish,before_bn,6,35,0.8147
Swish,before_bn,6,36,0.7602
Swish,before_bn,6,37,0.8252
Swish,before_bn,6,38,0.7728
Swish,before_bn,6,39,0.7356
Swish,before_bn,6,40,0.5956
Swish,before_bn,6,41,0.737
Swish,before_bn,6,42,0.6819
Swish,before_bn,6,43,0.8192
Swish,before_bn,6,44,0.838
Swish,before_bn,6,45,0.6413
Swish,before_bn,6,46,0.7005
Swish,before_bn,6,47,0.5883
Swish,before_bn,6,48,0.7777
Swish,before_bn,6,49,0.6019
Swish,before_bn,6,50,0.6081
Swish,before_bn,6,51,0.5286
Swish,before_bn,6,52,0.7938
Swish,before_bn,6,53,0.6997
Swish,before_bn,6,54,0.6798
Swish,before_bn,6,55,0.7146
Swish,before_bn,6,56,0.7698
Swish,before_bn,6,57,0.6768
Swish,before_bn,6,58,0.7025
Swish,before_bn,6,59,0.8224
Swish,before_bn,6,60,0.7946
Swish,before_bn,6,61,0.4869
Swish,before_bn,6,62,0.8102
Swish,before_bn,6,63,0.7144
Swish,before_bn,7,0,0.8903
Swish,before_bn,7,1,0.7649
Swish,before_bn,7,2,0.5783
Swish,before_bn,7,3,0.638
Swish,before_bn,7,4,0.8509
Swish,before_bn,7,5,0.613
Swish,before_bn,7,6,0.607
Swish,before_bn,7,7,0.7961
Swish,before_bn,7,8,0.5639
Swish,before_bn,7,9,0.6125
Swish,before_bn,7,10,0.6997
Swish,before_bn,7,11,0.4587
Swish,before_bn,7,12,0.5562
Swish,before_bn,7,13,0.7545
Swish,before_bn,7,14,0.6349
Swish,before_bn,7,15,0.7618
Swish,before_bn,7,16,0.685
Swish,before_bn,7,17,0.4806
Swish,before_bn,7,18,0.7598
Swish,before_bn,7,19,0.5755
Swish,before_bn,7,20,0.3988
Swish,before_bn,7,21,0.8233
Swish,before_bn,7,22,0.628
Swish,before_bn,7,23,0.6299
Swish,before_bn,7,24,0.8064
Swish,before_bn,7,25,0.7595
Swish,before_bn,7,26,0.6822
Swish,before_bn,7,27,0.6613
Swish,before_bn,7,28,0.7574
Swish,before_bn,7,29,0.6055
Swish,before_bn,7,30,0.5859
Swish,before_bn,7,31,0.6212
Swish,before_bn,7,32,0.745
Swish,before_bn,7,33,0.7382
Swish,before_bn,7,34,0.3005
Swish,before_bn,7,35,0.6429
Swish,before_bn,7,36,0.7475
Swish,before_bn,7,37,0.7443
Swish,before_bn,7,38,0.6972
Swish,before_bn,7,39,0.6179
Swish,before_bn,7,40,0.7858
Swish,before_bn,7,41,0.6142
Swish,before_bn,7,42,0.5616
Swish,before_bn,7,43,0.7591
Swish,before_bn,7,44,0.5326
Swish,before_bn,7,45,0.6399
Swish,before_bn,7,46,0.7252
Swish,before_bn,7,47,0.6698
Swish,before_bn,7,48,0.848
Swish,before_bn,7,49,0.7763
Swish,before_bn,7,50,0.73
Swish,before_bn,7,51,0.6773
Swish,before_bn,7,52,0.602
Swish,before_bn,7,53,0.8705
Swish,before_bn,7,54,0.7514
Swish,before_bn,7,55,0.8071
Swish,before_bn,7,56,0.6348
Swish,before_bn,7,57,0.6375
Swish,before_bn,7,58,0.6486
Swish,before_bn,7,59,0.6639
Swish,before_bn,7,60,0.7724
Swish,before_bn,7,61,0.7775
Swish,before_bn,7,62,0.7511
Swish,before_bn,7,63,0.7601
Swish,before_bn,8,0,0.3486
Swish,before_bn,8,1,0.5712
Swish,before_bn,8,2,0.6329
Swish,before_bn,8,3,0.7224
Swish,before_bn,8,4,0.5894
Swish,before_bn,8,5,0.6791
Swish,before_bn,8,6,0.7719
Swish,before_bn,8,7,0.5668
Swish,before_bn,8,8,0.5476
Swish,before_bn,8,9,0.7771
Swish,before_bn,8,10,0.7976
Swish,before_bn,8,11,0.6574
Swish,before_bn,8,12,0.8748
Swish,before_bn,8,13,0.7886
Swish,before_bn,8,14,0.4848
Swish,before_bn,8,15,0.8255
Swish,before_bn,8,16,0.5648
Swish,before_bn,8,17,0.7456
Swish,before_bn,8,18,0.7008
Swish,before_bn,8,19,0.7728
Swish,before_bn,8,20,0.5918
Swish,before_bn,8,21,0.7695
Swish,before_bn,8,22,0.6918
Swish,before_bn,8,23,0.6906
Swish,before_bn,8,24,0.6554
Swish,before_bn,8,25,0.7874
Swish,before_bn,8,26,0.5343
Swish,before_bn,8,27,0.5492
Swish,before_bn,8,28,0.4983
Swish,before_bn,8,29,0.7412
Swish,before_bn,8,30,0.7226
Swish,before_bn,8,31,0.6854
Swish,before_bn,8,32,0.6357
Swish,before_bn,8,33,0.5854
Swish,before_bn,8,34,0.715
Swish,before_bn,8,35,0.6953
Swish,before_bn,8,36,0.6765
Swish,before_bn,8,37,0.8298
Swish,before_bn,8,38,0.6869
Swish,before_bn,8,39,0.5213
Swish,before_bn,8,40,0.7256
Swish,before_bn,8,41,0.7542
Swish,before_bn,8,42,0.5693
Swish,before_bn,8,43,0.7345
Swish,before_bn,8,44,0.7504
Swish,before_bn,8,45,0.6889
Swish,before_bn,8,46,0.6733
Swish,before_bn,8,47,0.7601
Swish,before_bn,8,48,0.626
Swish,before_bn,8,49,0.7909
Swish,before_bn,8,50,0.6459
Swish,before_bn,8,51,0.7692
Swish,before_bn,8,52,0.7316
Swish,before_bn,8,53,0.6292
Swish,before_bn,8,54,0.8462
Swish,before_bn,8,55,0.4394
Swish,before_bn,8,56,0.6817
Swish,before_bn,8,57,0.388
Swish,before_bn,8,58,0.7349
Swish,before_bn,8,59,0.6073
Swish,before_bn,8,60,0.6404
Swish,before_bn,8,61,0.8192
Swish,before_bn,8,62,0.7766
Swish,before_bn,8,63,0.7631
Swish,before_bn,9,0,0.6852
Swish,before_bn,9,1,0.6825
Swish,before_bn,9,2,0.769
Swish,before_bn,9,3,0.7981
Swish,before_bn,9,4,0.3988
Swish,before_bn,9,5,0.6092
Swish,before_bn,9,6,0.6297
Swish,before_bn,9,7,0.7189
Swish,before_bn,9,8,0.779
Swish,before_bn,9,9,0.5969
Swish,before_bn,9,10,0.8428
Swish,before_bn,9,11,0.7562
Swish,before_bn,9,12,0.6914
Swish,before_bn,9,13,0.6645
Swish,before_bn,9,14,0.5735
Swish,before_bn,9,15,0.6781
Swish,before_bn,9,16,0.665
Swish,before_bn,9,17,0.7619
Swish,before_bn,9,18,0.815
Swish,before_bn,9,19,0.7567
Swish,before_bn,9,20,0.6048
Swish,before_bn,9,21,0.7253
Swish,before_bn,9,22,0.6966
Swish,before_bn,9,23,0.7676
Swish,before_bn,9,24,0.6992
Swish,before_bn,9,25,0.6868
Swish,before_bn,9,26,0.7724
Swish,before_bn,9,27,0.3858
Swish,before_bn,9,28,0.6185
Swish,before_bn,9,29,0.6309
Swish,before_bn,9,30,0.6083
Swish,before_bn,9,31,0.8339
Swish,before_bn,9,32,0.7287
Swish,before_bn,9,33,0.701
Swish,before_bn,9,34,0.6383
Swish,before_bn,9,35,0.6888
Swish,before_bn,9,36,0.7666
Swish,before_bn,9,37,0.7009
Swish,before_bn,9,38,0.466
Swish,before_bn,9,39,0.715
Swish,before_bn,9,40,0.7619
Swish,before_bn,9,41,0.7283
Swish,before_bn,9,42,0.7069
Swish,before_bn,9,43,0.6448
Swish,before_bn,9,44,0.8186
Swish,before_bn,9,45,0.7771
Swish,before_bn,9,46,0.7913
Swish,before_bn,9,47,0.6557
Swish,before_bn,9,48,0.7336
Swish,before_bn,9,49,0.8319
Swish,before_bn,9,50,0.8253
Swish,before_bn,9,51,0.6713
Swish,before_bn,9,52,0.6643
Swish,before_bn,9,53,0.7125
Swish,before_bn,9,54,0.5548
Swish,before_bn,9,55,0.6762
Swish,before_bn,9,56,0.6296
Swish,before_bn,9,57,0.6685
Swish,before_bn,9,58,0.6704
Swish,before_bn,9,59,0.7616
Swish,before_bn,9,60,0.782
Swish,before_bn,9,61,0.7274
Swish,before_bn,9,62,0.7246
Swish,before_bn,9,63,0.6957
Swish,before_bn,10,0,0.8761
Swish,before_bn,10,1,0.7093
Swish,before_bn,10,2,0.724
Swish,before_bn,10,3,0.5076
Swish,before_bn,10,4,0.6834
Swish,before_bn,10,5,0.5218
Swish,before_bn,10,6,0.7598
Swish,before_bn,10,7,0.7903
Swish,before_bn,10,8,0.5639
Swish,before_bn,10,9,0.7156
Swish,before_bn,10,10,0.8241
Swish,before_bn,10,11,0.7047
Swish,before_bn,10,12,0.853
Swish,before_bn,10,13,0.7297
Swish,before_bn,10,14,0.7802
Swish,before_bn,10,15,0.7143
Swish,before_bn,10,16,0.719
Swish,before_bn,10,17,0.8303
Swish,before_bn,10,18,0.7292
Swish,before_bn,10,19,0.6362
Swish,before_bn,10,20,0.6275
Swish,before_bn,10,21,0.8174
Swish,before_bn,10,22,0.8657
Swish,before_bn,10,23,0.8069
Swish,before_bn,10,24,0.5256
Swish,before_bn,10,25,0.8145
Swish,before_bn,10,26,0.8143
Swish,before_bn,10,27,0.5745
Swish,before_bn,10,28,0.7507
Swish,before_bn,10,29,0.5028
Swish,before_bn,10,30,0.6926
Swish,before_bn,10,31,0.7142
Swish,before_bn,10,32,0.7478
Swish,before_bn,10,33,0.8098
Swish,before_bn,10,34,0.738
Swish,before_bn,10,35,0.7585
Swish,before_bn,10,36,0.6754
Swish,before_bn,10,37,0.7994
Swish,before_bn,10,38,0.8
Swish,before_bn,10,39,0.8061
Swish,before_bn,10,40,0.674
Swish,before_bn,10,41,0.7526
Swish,before_bn,10,42,0.6571
Swish,before_bn,10,43,0.9036
Swish,before_bn,10,44,0.6167
Swish,before_bn,10,45,0.7111
Swish,before_bn,10,46,0.7961
Swish,before_bn,10,47,0.8342
Swish,before_bn,10,48,0.7016
Swish,before_bn,10,49,0.6284
Swish,before_bn,10,50,0.7658
Swish,before_bn,10,51,0.7532
Swish,before_bn,10,52,0.5602
Swish,before_bn,10,53,0.674
Swish,before_bn,10,54,0.7271
Swish,before_bn,10,55,0.2609
Swish,before_bn,10,56,0.6916
Swish,before_bn,10,57,0.4651
Swish,before_bn,10,58,0.6496
Swish,before_bn,10,59,0.6681
Swish,before_bn,10,60,0.5854
Swish,before_bn,10,61,0.7911
Swish,before_bn,10,62,0.7998
Swish,before_bn,10,63,0.7057
Swish,before_bn,11,0,0.5999
Swish,before_bn,11,1,0.7069
Swish,before_bn,11,2,0.7236
Swish,before_bn,11,3,0.6819
Swish,before_bn,11,4,0.6228
Swish,before_bn,11,5,0.6429
Swish,before_bn,11,6,0.5341
Swish,before_bn,11,7,0.6969
Swish,before_bn,11,8,0.7772
Swish,before_bn,11,9,0.8094
Swish,before_bn,11,10,0.7483
Swish,before_bn,11,11,0.7171
Swish,before_bn,11,12,0.6218
Swish,before_bn,11,13,0.6049
Swish,before_bn,11,14,0.8648
Swish,before_bn,11,15,0.4082
Swish,before_bn,11,16,0.7362
Swish,before_bn,11,17,0.595
Swish,before_bn,11,18,0.5703
Swish,before_bn,11,19,0.8131
Swish,before_bn,11,20,0.6327
Swish,before_bn,11,21,0.6808
Swish,before_bn,11,22,0.7267
Swish,before_bn,11,23,0.8628
Swish,before_bn,11,24,0.5524
Swish,before_bn,11,25,0.5649
Swish,before_bn,11,26,0.7948
Swish,before_bn,11,27,0.539
Swish,before_bn,11,28,0.7305
Swish,before_bn,11,29,0.8091
Swish,before_bn,11,30,0.5192
Swish,before_bn,11,31,0.5681
Swish,before_bn,11,32,0.4645
Swish,before_bn,11,33,0.7013
Swish,before_bn,11,34,0.7903
Swish,before_bn,11,35,0.4837
Swish,before_bn,11,36,0.6902
Swish,before_bn,11,37,0.6541
Swish,before_bn,11,38,0.878
Swish,before_bn,11,39,0.812
Swish,before_bn,11,40,0.5187
Swish,before_bn,11,41,0.678
Swish,before_bn,11,42,0.821
Swish,before_bn,11,43,0.7649
Swish,before_bn,11,44,0.6055
Swish,before_bn,11,45,0.5773
Swish,before_bn,11,46,0.7719
Swish,before_bn,11,47,0.7393
Swish,before_bn,11,48,0.659
Swish,before_bn,11,49,0.7272
Swish,before_bn,11,50,0.6005
Swish,before_bn,11,51,0.5954
Swish,before_bn,11,52,0.863
Swish,before_bn,11,53,0.8602
Swish,before_bn,11,54,0.6972
Swish,before_bn,11,55,0.5943
Swish,before_bn,11,56,0.7835
Swish,before_bn,11,57,0.5371
Swish,before_bn,11,58,0.7356
Swish,before_bn,11,59,0.6735
Swish,before_bn,11,60,0.8064
Swish,before_bn,11,61,0.7178
Swish,before_bn,11,62,0.6273
Swish,before_bn,11,63,0.8399
Swish,before_bn,12,0,0.7837
Swish,before_bn,12,1,0.5989
Swish,before_bn,12,2,0.7035
Swish,before_bn,12,3,0.6599
Swish,before_bn,12,4,0.7563
Swish,before_bn,12,5,0.7318
Swish,before_bn,12,6,0.6983
Swish,before_bn,12,7,0.5687
Swish,before_bn,12,8,0.5761
Swish,before_bn,12,9,0.7869
Swish,before_bn,12,10,0.7375
Swish,before_bn,12,11,0.7173
Swish,before_bn,12,12,0.693
Swish,before_bn,12,13,0.6734
Swish,before_bn,12,14,0.5568
Swish,before_bn,12,15,0.6294
Swish,before_bn,12,16,0.7639
Swish,before_bn,12,17,0.7273
Swish,before_bn,12,18,0.7194
Swish,before_bn,12,19,0.6834
Swish,before_bn,12,20,0.8134
Swish,before_bn,12,21,0.7524
Swish,before_bn,12,22,0.5496
Swish,before_bn,12,23,0.4549
Swish,before_bn,12,24,0.7269
Swish,before_bn,12,25,0.5382
Swish,before_bn,12,26,0.2495
Swish,before_bn,12,27,0.8361
Swish,before_bn,12,28,0.6919
Swish,before_bn,12,29,0.7277
Swish,before_bn,12,30,0.6821
Swish,before_bn,12,31,0.564
Swish,before_bn,12,32,0.7501
Swish,before_bn,12,33,0.8103
Swish,before_bn,12,34,0.4658
Swish,before_bn,12,35,0.4677
Swish,before_bn,12,36,0.6337
Swish,before_bn,12,37,0.5516
Swish,before_bn,12,38,0.835
Swish,before_bn,12,39,0.7816
Swish,before_bn,12,40,0.7447
Swish,before_bn,12,41,0.6779
Swish,before_bn,12,42,0.7652
Swish,before_bn,12,43,0.8333
Swish,before_bn,12,44,0.4185
Swish,before_bn,12,45,0.8023
Swish,before_bn,12,46,0.7893
Swish,before_bn,12,47,0.6413
Swish,before_bn,12,48,0.7476
Swish,before_bn,12,49,0.7074
Swish,before_bn,12,50,0.6982
Swish,before_bn,12,51,0.6768
Swish,before_bn,12,52,0.6201
Swish,before_bn,12,53,0.6818
Swish,before_bn,12,54,0.5485
Swish,before_bn,12,55,0.7398
Swish,before_bn,12,56,0.4782
Swish,before_bn,12,57,0.6289
Swish,before_bn,12,58,0.7874
Swish,before_bn,12,59,0.8501
Swish,before_bn,12,60,0.5123
Swish,before_bn,12,61,0.7818
Swish,before_bn,12,62,0.5255
Swish,before_bn,12,63,0.6451
Swish,before_bn,13,0,0.5058
Swish,before_bn,13,1,0.777
Swish,before_bn,13,2,0.7109
Swish,before_bn,13,3,0.5709
Swish,before_bn,13,4,0.7803
Swish,before_bn,13,5,0.6725
Swish,before_bn,13,6,0.6826
Swish,before_bn,13,7,0.4791
Swish,before_bn,13,8,0.5429
Swish,before_bn,13,9,0.4265
Swish,before_bn,13,10,0.849
Swish,before_bn,13,11,0.7434
Swish,before_bn,13,12,0.7953
Swish,before_bn,13,13,0.6511
Swish,before_bn,13,14,0.8246
Swish,before_bn,13,15,0.7833
Swish,before_bn,13,16,0.8007
Swish,before_bn,13,17,0.6058
Swish,before_bn,13,18,0.8362
Swish,before_bn,13,19,0.698
Swish,before_bn,13,20,0.5629
Swish,before_bn,13,21,0.7236
Swish,before_bn,13,22,0.6959
Swish,before_bn,13,23,0.5005
Swish,before_bn,13,24,0.6842
Swish,before_bn,13,25,0.701
Swish,before_bn,13,26,0.7928
Swish,before_bn,13,27,0.7885
Swish,before_bn,13,28,0.5912
Swish,before_bn,13,29,0.6987
Swish,before_bn,13,30,0.7454
Swish,before_bn,13,31,0.6584
Swish,before_bn,13,32,0.7827
Swish,before_bn,13,33,0.774
Swish,before_bn,13,34,0.5655
Swish,before_bn,13,35,0.851
Swish,before_bn,13,36,0.6614
Swish,before_bn,13,37,0.7326
Swish,before_bn,13,38,0.6722
Swish,before_bn,13,39,0.7295
Swish,before_bn,13,40,0.6358
Swish,before_bn,13,41,0.6058
Swish,before_bn,13,42,0.8146
Swish,before_bn,13,43,0.6526
Swish,before_bn,13,44,0.7613
Swish,before_bn,13,45,0.5893
Swish,before_bn,13,46,0.6955
Swish,before_bn,13,47,0.7921
Swish,before_bn,13,48,0.767
Swish,before_bn,13,49,0.6211
Swish,before_bn,13,50,0.7371
Swish,before_bn,13,51,0.7233
Swish,before_bn,13,52,0.7575
Swish,before_bn,13,53,0.7605
Swish,before_bn,13,54,0.6645
Swish,before_bn,13,55,0.6989
Swish,before_bn,13,56,0.6919
Swish,before_bn,13,57,0.6379
Swish,before_bn,13,58,0.7397
Swish,before_bn,13,59,0.7592
Swish,before_bn,13,60,0.6502
Swish,before_bn,13,61,0.4549
Swish,before_bn,13,62,0.6194
Swish,before_bn,13,63,0.568
Swish,before_bn,14,0,0.6792
Swish,before_bn,14,1,0.4282
Swish,before_bn,14,2,0.5998
Swish,before_bn,14,3,0.7981
Swish,before_bn,14,4,0.7538
Swish,before_bn,14,5,0.7709
Swish,before_bn,14,6,0.199
Swish,before_bn,14,7,0.7619
Swish,before_bn,14,8,0.7459
Swish,before_bn,14,9,0.74
Swish,before_bn,14,10,0.5906
Swish,before_bn,14,11,0.606
Swish,before_bn,14,12,0.8234
Swish,before_bn,14,13,0.7074
Swish,before_bn,14,14,0.7726
Swish,before_bn,14,15,0.7799
Swish,before_bn,14,16,0.6617
Swish,before_bn,14,17,0.7146
Swish,before_bn,14,18,0.5146
Swish,before_bn,14,19,0.3892
Swish,before_bn,14,20,0.844
Swish,before_bn,14,21,0.7241
Swish,before_bn,14,22,0.6079
Swish,before_bn,14,23,0.6102
Swish,before_bn,14,24,0.6992
Swish,before_bn,14,25,0.8235
Swish,before_bn,14,26,0.5871
Swish,before_bn,14,27,0.7667
Swish,before_bn,14,28,0.8406
Swish,before_bn,14,29,0.669
Swish,before_bn,14,30,0.7225
Swish,before_bn,14,31,0.6567
Swish,before_bn,14,32,0.8338
Swish,before_bn,14,33,0.6907
Swish,before_bn,14,34,0.5932
Swish,before_bn,14,35,0.7729
Swish,before_bn,14,36,0.6134
Swish,before_bn,14,37,0.7216
Swish,before_bn,14,38,0.7209
Swish,before_bn,14,39,0.8083
Swish,before_bn,14,40,0.4422
Swish,before_bn,14,41,0.8151
Swish,before_bn,14,42,0.7982
Swish,before_bn,14,43,0.6598
Swish,before_bn,14,44,0.7546
Swish,before_bn,14,45,0.6219
Swish,before_bn,14,46,0.6988
Swish,before_bn,14,47,0.7946
Swish,before_bn,14,48,0.718
Swish,before_bn,14,49,0.5363
Swish,before_bn,14,50,0.6702
Swish,before_bn,14,51,0.5938
Swish,before_bn,14,52,0.6453
Swish,before_bn,14,53,0.6118
Swish,before_bn,14,54,0.7662
Swish,before_bn,14,55,0.702
Swish,before_bn,14,56,0.6249
Swish,before_bn,14,57,0.8036
Swish,before_bn,14,58,0.6231
Swish,before_bn,14,59,0.788
Swish,before_bn,14,60,0.7916
Swish,before_bn,14,61,0.8051
Swish,before_bn,14,62,0.5018
Swish,before_bn,14,63,0.5041
Swish,before_bn,15,0,0.7098
Swish,before_bn,15,1,0.7567
Swish,before_bn,15,2,0.7596
Swish,before_bn,15,3,0.821
Swish,before_bn,15,4,0.6528
Swish,before_bn,15,5,0.8241
Swish,before_bn,15,6,0.6308
Swish,before_bn,15,7,0.6289
Swish,before_bn,15,8,0.7721
Swish,before_bn,15,9,0.7517
Swish,before_bn,15,10,0.7671
Swish,before_bn,15,11,0.7594
Swish,before_bn,15,12,0.5883
Swish,before_bn,15,13,0.7069
Swish,before_bn,15,14,0.5603
Swish,before_bn,15,15,0.7305
Swish,before_bn,15,16,0.76
Swish,before_bn,15,17,0.782
Swish,before_bn,15,18,0.6593
Swish,before_bn,15,19,0.6212
Swish,before_bn,15,20,0.6011
Swish,before_bn,15,21,0.6996
Swish,before_bn,15,22,0.5694
Swish,before_bn,15,23,0.6807
Swish,before_bn,15,24,0.5734
Swish,before_bn,15,25,0.7002
Swish,before_bn,15,26,0.6753
Swish,before_bn,15,27,0.4946
Swish,before_bn,15,28,0.3569
Swish,before_bn,15,29,0.7766
Swish,before_bn,15,30,0.5754
Swish,before_bn,15,31,0.4665
Swish,before_bn,15,32,0.8068
Swish,before_bn,15,33,0.7054
Swish,before_bn,15,34,0.8341
Swish,before_bn,15,35,0.7866
Swish,before_bn,15,36,0.7087
Swish,before_bn,15,37,0.524
Swish,before_bn,15,38,0.7413
Swish,before_bn,15,39,0.6432
Swish,before_bn,15,40,0.767
Swish,before_bn,15,41,0.8147
Swish,before_bn,15,42,0.8865
Swish,before_bn,15,43,0.5894
Swish,before_bn,15,44,0.6786
Swish,before_bn,15,45,0.625
Swish,before_bn,15,46,0.6415
Swish,before_bn,15,47,0.7525
Swish,before_bn,15,48,0.691
Swish,before_bn,15,49,0.7578
Swish,before_bn,15,50,0.6506
Swish,before_bn,15,51,0.7554
Swish,before_bn,15,52,0.7653
Swish,before_bn,15,53,0.7987
Swish,before_bn,15,54,0.7429
Swish,before_bn,15,55,0.8213
Swish,before_bn,15,56,0.7169
Swish,before_bn,15,57,0.5908
Swish,before_bn,15,58,0.7721
Swish,before_bn,15,59,0.6607
Swish,before_bn,15,60,0.7135
Swish,before_bn,15,61,0.7312
Swish,before_bn,15,62,0.7726
Swish,before_bn,15,63,0.7261
Swish,before_bn,16,0,0.7276
Swish,before_bn,16,1,0.6963
Swish,before_bn,16,2,0.6336
Swish,before_bn,16,3,0.7108
Swish,before_bn,16,4,0.6672
Swish,before_bn,16,5,0.7541
Swish,before_bn,16,6,0.6936
Swish,before_bn,16,7,0.5979
Swish,before_bn,16,8,0.7282
Swish,before_bn,16,9,0.5712
Swish,before_bn,16,10,0.5724
Swish,before_bn,16,11,0.7323
Swish,before_bn,16,12,0.7397
Swish,before_bn,16,13,0.6453
Swish,before_bn,16,14,0.2211
Swish,before_bn,16,15,0.7885
Swish,before_bn,16,16,0.5919
Swish,before_bn,16,17,0.6256
Swish,before_bn,16,18,0.7752
Swish,before_bn,16,19,0.8278
Swish,before_bn,16,20,0.6945
Swish,before_bn,16,21,0.7134
Swish,before_bn,16,22,0.8487
Swish,before_bn,16,23,0.775
Swish,before_bn,16,24,0.7397
Swish,before_bn,16,25,0.4728
Swish,before_bn,16,26,0.8797
Swish,before_bn,16,27,0.2401
Swish,before_bn,16,28,0.8357
Swish,before_bn,16,29,0.6859
Swish,before_bn,16,30,0.5176
Swish,before_bn,16,31,0.5544
Swish,before_bn,16,32,0.8181
Swish,before_bn,16,33,0.7927
Swish,before_bn,16,34,0.6402
Swish,before_bn,16,35,0.7563
Swish,before_bn,16,36,0.6106
Swish,before_bn,16,37,0.5654
Swish,before_bn,16,38,0.7973
Swish,before_bn,16,39,0.6205
Swish,before_bn,16,40,0.6345
Swish,before_bn,16,41,0.7743
Swish,before_bn,16,42,0.6405
Swish,before_bn,16,43,0.7307
Swish,before_bn,16,44,0.4305
Swish,before_bn,16,45,0.7451
Swish,before_bn,16,46,0.6636
Swish,before_bn,16,47,0.5712
Swish,before_bn,16,48,0.7786
Swish,before_bn,16,49,0.5825
Swish,before_bn,16,50,0.6996
Swish,before_bn,16,51,0.738
Swish,before_bn,16,52,0.5554
Swish,before_bn,16,53,0.8157
Swish,before_bn,16,54,0.7278
Swish,before_bn,16,55,0.5352
Swish,before_bn,16,56,0.4009
Swish,before_bn,16,57,0.7776
Swish,before_bn,16,58,0.5015
Swish,before_bn,16,59,0.6889
Swish,before_bn,16,60,0.5984
Swish,before_bn,16,61,0.7859
Swish,before_bn,16,62,0.8181
Swish,before_bn,16,63,0.808
Swish,before_bn,17,0,0.7412
Swish,before_bn,17,1,0.8406
Swish,before_bn,17,2,0.7531
Swish,before_bn,17,3,0.6567
Swish,before_bn,17,4,0.8666
Swish,before_bn,17,5,0.675
Swish,before_bn,17,6,0.7393
Swish,before_bn,17,7,0.8147
Swish,before_bn,17,8,0.7471
Swish,before_bn,17,9,0.8155
Swish,before_bn,17,10,0.7206
Swish,before_bn,17,11,0.6565
Swish,before_bn,17,12,0.7303
Swish,before_bn,17,13,0.4895
Swish,before_bn,17,14,0.7815
Swish,before_bn,17,15,0.763
Swish,before_bn,17,16,0.5426
Swish,before_bn,17,17,0.7051
Swish,before_bn,17,18,0.7838
Swish,before_bn,17,19,0.796
Swish,before_bn,17,20,0.6904
Swish,before_bn,17,21,0.609
Swish,before_bn,17,22,0.7108
Swish,before_bn,17,23,0.7109
Swish,before_bn,17,24,0.7201
Swish,before_bn,17,25,0.7116
Swish,before_bn,17,26,0.7695
Swish,before_bn,17,27,0.7879
Swish,before_bn,17,28,0.6217
Swish,before_bn,17,29,0.7506
Swish,before_bn,17,30,0.5436
Swish,before_bn,17,31,0.6647
Swish,before_bn,17,32,0.5431
Swish,before_bn,17,33,0.7526
Swish,before_bn,17,34,0.7932
Swish,before_bn,17,35,0.5915
Swish,before_bn,17,36,0.5361
Swish,before_bn,17,37,0.3855
Swish,before_bn,17,38,0.5563
Swish,before_bn,17,39,0.82
Swish,before_bn,17,40,0.6897
Swish,before_bn,17,41,0.6941
Swish,before_bn,17,42,0.4866
Swish,before_bn,17,43,0.7135
Swish,before_bn,17,44,0.7374
Swish,before_bn,17,45,0.7786
Swish,before_bn,17,46,0.5713
Swish,before_bn,17,47,0.5754
