model_type,model_id,layer_name,layer_type,layer_index,neuron_position,correlation_coef
large,model_2,Encoder_8,Encoder,8,6,0.6933
large,model_2,Encoder_8,Encoder,8,7,0.3631
large,model_2,Encoder_8,Encoder,8,8,0.5066
large,model_2,Encoder_8,Encoder,8,9,0.811
large,model_2,Encoder_8,Encoder,8,10,0.6896
large,model_2,Encoder_8,Encoder,8,11,0.6025
large,model_2,Encoder_8,Encoder,8,12,0.6615
large,model_2,Encoder_8,Encoder,8,13,0.4693
large,model_2,Encoder_8,Encoder,8,14,0.7006
large,model_2,Encoder_8,Encoder,8,15,0.5773
large,model_2,Encoder_8,Encoder,8,16,0.3493
large,model_2,Encoder_8,Encoder,8,17,0.5075
large,model_2,Encoder_8,Encoder,8,18,0.5989
large,model_2,Encoder_8,Encoder,8,19,0.7165
large,model_2,Encoder_8,Encoder,8,20,0.6521
large,model_2,Encoder_8,Encoder,8,21,0.5809
large,model_2,Encoder_8,Encoder,8,22,0.2534
large,model_2,Encoder_8,Encoder,8,23,0.4348
large,model_2,Encoder_8,Encoder,8,24,0.6906
large,model_2,Encoder_8,Encoder,8,25,0.3826
large,model_2,Encoder_8,Encoder,8,26,0.5194
large,model_2,Encoder_8,Encoder,8,27,0.5037
large,model_2,Encoder_8,Encoder,8,28,0.4546
large,model_2,Encoder_8,Encoder,8,29,0.3604
large,model_2,Encoder_8,Encoder,8,30,0.3189
large,model_2,Encoder_8,Encoder,8,31,0.8695
large,model_2,Encoder_8,Encoder,8,32,0.6378
large,model_2,Encoder_8,Encoder,8,33,0.3281
large,model_2,Encoder_8,Encoder,8,34,0.7199
large,model_2,Encoder_8,Encoder,8,35,0.6908
large,model_2,Encoder_8,Encoder,8,36,0.3302
large,model_2,Encoder_8,Encoder,8,37,0.6542
large,model_2,Encoder_8,Encoder,8,38,0.702
large,model_2,Encoder_8,Encoder,8,39,0.5943
large,model_2,Encoder_8,Encoder,8,40,0.3819
large,model_2,Encoder_8,Encoder,8,41,0.899
large,model_2,Encoder_8,Encoder,8,42,0.645
large,model_2,Encoder_8,Encoder,8,43,0.6783
large,model_2,Encoder_8,Encoder,8,44,0.7358
large,model_2,Encoder_8,Encoder,8,45,0.6472
large,model_2,Encoder_8,Encoder,8,46,0.4487
large,model_2,Encoder_8,Encoder,8,47,0.7555
large,model_2,Encoder_8,Encoder,8,48,0.6372
large,model_2,Encoder_8,Encoder,8,49,0.6507
large,model_2,Encoder_8,Encoder,8,50,0.8066
large,model_2,Encoder_8,Encoder,8,51,0.4281
large,model_2,Encoder_8,Encoder,8,52,0.7809
large,model_2,Encoder_8,Encoder,8,53,0.748
large,model_2,Encoder_8,Encoder,8,54,0.6771
large,model_2,Encoder_8,Encoder,8,55,0.5764
large,model_2,Encoder_8,Encoder,8,56,0.5403
large,model_2,Encoder_8,Encoder,8,57,0.6826
large,model_2,Encoder_8,Encoder,8,58,0.8104
large,model_2,Encoder_8,Encoder,8,59,0.7157
large,model_2,Encoder_8,Encoder,8,60,0.7218
large,model_2,Encoder_8,Encoder,8,61,0.5649
large,model_2,Encoder_8,Encoder,8,62,0.46
large,model_2,Encoder_8,Encoder,8,63,0.4244
large,model_2,Decoder_0,Decoder,0,0,0.7706
large,model_2,Decoder_0,Decoder,0,1,0.6611
large,model_2,Decoder_0,Decoder,0,2,0.7075
large,model_2,Decoder_0,Decoder,0,3,0.8199
large,model_2,Decoder_0,Decoder,0,4,0.7163
large,model_2,Decoder_0,Decoder,0,5,0.814
large,model_2,Decoder_0,Decoder,0,6,0.4451
large,model_2,Decoder_0,Decoder,0,7,0.7497
large,model_2,Decoder_0,Decoder,0,8,0.5291
large,model_2,Decoder_0,Decoder,0,9,0.633
large,model_2,Decoder_0,Decoder,0,10,0.6766
large,model_2,Decoder_0,Decoder,0,11,0.7699
large,model_2,Decoder_0,Decoder,0,12,0.8094
large,model_2,Decoder_0,Decoder,0,13,0.5016
large,model_2,Decoder_0,Decoder,0,14,0.7061
large,model_2,Decoder_0,Decoder,0,15,0.6013
large,model_2,Decoder_0,Decoder,0,16,0.7436
large,model_2,Decoder_0,Decoder,0,17,0.6383
large,model_2,Decoder_0,Decoder,0,18,0.6614
large,model_2,Decoder_0,Decoder,0,19,0.7042
large,model_2,Decoder_0,Decoder,0,20,0.7429
large,model_2,Decoder_0,Decoder,0,21,0.8024
large,model_2,Decoder_0,Decoder,0,22,0.8078
large,model_2,Decoder_0,Decoder,0,23,0.6323
large,model_2,Decoder_0,Decoder,0,24,0.6781
large,model_2,Decoder_0,Decoder,0,25,0.7711
large,model_2,Decoder_0,Decoder,0,26,0.7465
large,model_2,Decoder_0,Decoder,0,27,0.6832
large,model_2,Decoder_0,Decoder,0,28,0.7374
large,model_2,Decoder_0,Decoder,0,29,0.5431
large,model_2,Decoder_0,Decoder,0,30,0.4949
large,model_2,Decoder_0,Decoder,0,31,0.8648
large,model_2,Decoder_0,Decoder,0,32,0.5787
large,model_2,Decoder_0,Decoder,0,33,0.4052
large,model_2,Decoder_0,Decoder,0,34,0.4962
large,model_2,Decoder_0,Decoder,0,35,0.514
large,model_2,Decoder_0,Decoder,0,36,0.6342
large,model_2,Decoder_0,Decoder,0,37,0.6984
large,model_2,Decoder_0,Decoder,0,38,0.5228
large,model_2,Decoder_0,Decoder,0,39,0.7912
large,model_2,Decoder_0,Decoder,0,40,0.6641
large,model_2,Decoder_0,Decoder,0,41,0.7531
large,model_2,Decoder_0,Decoder,0,42,0.6499
large,model_2,Decoder_0,Decoder,0,43,0.8773
large,model_2,Decoder_0,Decoder,0,44,0.5156
large,model_2,Decoder_0,Decoder,0,45,0.6844
large,model_2,Decoder_0,Decoder,0,46,0.601
large,model_2,Decoder_0,Decoder,0,47,0.8086
large,model_2,Decoder_0,Decoder,0,48,0.6179
large,model_2,Decoder_0,Decoder,0,49,0.632
large,model_2,Decoder_0,Decoder,0,50,0.6866
large,model_2,Decoder_0,Decoder,0,51,0.6943
large,model_2,Decoder_0,Decoder,0,52,0.6455
large,model_2,Decoder_0,Decoder,0,53,0.5158
large,model_2,Decoder_0,Decoder,0,54,0.6989
large,model_2,Decoder_0,Decoder,0,55,0.7635
large,model_2,Decoder_0,Decoder,0,56,0.7605
large,model_2,Decoder_0,Decoder,0,57,0.6731
large,model_2,Decoder_0,Decoder,0,58,0.8321
large,model_2,Decoder_0,Decoder,0,59,0.792
large,model_2,Decoder_0,Decoder,0,60,0.7562
large,model_2,Decoder_0,Decoder,0,61,0.7201
large,model_2,Decoder_0,Decoder,0,62,0.7706
large,model_2,Decoder_0,Decoder,0,63,0.6601
large,model_2,Decoder_4,Decoder,4,0,0.767
large,model_2,Decoder_4,Decoder,4,1,0.6986
large,model_2,Decoder_4,Decoder,4,2,0.4804
large,model_2,Decoder_4,Decoder,4,3,0.6727
large,model_2,Decoder_4,Decoder,4,4,-0.0977
large,model_2,Decoder_4,Decoder,4,5,0.4243
large,model_2,Decoder_4,Decoder,4,6,0.3457
large,model_2,Decoder_4,Decoder,4,7,0.6738
large,model_2,Decoder_4,Decoder,4,8,0.5387
large,model_2,Decoder_4,Decoder,4,9,0.4626
large,model_2,Decoder_4,Decoder,4,10,0.5732
large,model_2,Decoder_4,Decoder,4,11,0.7032
large,model_2,Decoder_4,Decoder,4,12,0.1712
large,model_2,Decoder_4,Decoder,4,13,0.7356
large,model_2,Decoder_4,Decoder,4,14,0.8084
large,model_2,Decoder_4,Decoder,4,15,-0.1076
large,model_2,Decoder_4,Decoder,4,16,0.6833
large,model_2,Decoder_4,Decoder,4,17,0.3338
large,model_2,Decoder_4,Decoder,4,18,0.6976
large,model_2,Decoder_4,Decoder,4,19,0.796
large,model_2,Decoder_4,Decoder,4,20,0.8328
large,model_2,Decoder_4,Decoder,4,21,0.5472
large,model_2,Decoder_4,Decoder,4,22,0.6277
large,model_2,Decoder_4,Decoder,4,23,0.7453
large,model_2,Decoder_4,Decoder,4,24,0.5354
large,model_2,Decoder_4,Decoder,4,25,-0.0505
large,model_2,Decoder_4,Decoder,4,26,0.2852
large,model_2,Decoder_4,Decoder,4,27,0.5669
large,model_2,Decoder_4,Decoder,4,28,0.6873
large,model_2,Decoder_4,Decoder,4,29,0.24
large,model_2,Decoder_4,Decoder,4,30,0.8297
large,model_2,Decoder_4,Decoder,4,31,0.8284
large,model_2,Decoder_4,Decoder,4,32,0.3927
large,model_2,Decoder_4,Decoder,4,33,0.5257
large,model_2,Decoder_4,Decoder,4,34,0.675
large,model_2,Decoder_4,Decoder,4,35,0.9461
large,model_2,Decoder_4,Decoder,4,36,0.8091
large,model_2,Decoder_4,Decoder,4,37,0.5677
large,model_2,Decoder_4,Decoder,4,38,0.7588
large,model_2,Decoder_4,Decoder,4,39,0.7085
large,model_2,Decoder_4,Decoder,4,40,0.7053
large,model_2,Decoder_4,Decoder,4,41,0.7618
large,model_2,Decoder_4,Decoder,4,42,0.799
large,model_2,Decoder_4,Decoder,4,43,0.8405
large,model_2,Decoder_4,Decoder,4,44,0.4886
large,model_2,Decoder_4,Decoder,4,45,0.4605
large,model_2,Decoder_4,Decoder,4,46,0.7905
large,model_2,Decoder_4,Decoder,4,47,0.5221
large,model_2,Decoder_4,Decoder,4,48,0.75
large,model_2,Decoder_4,Decoder,4,49,-0.1192
large,model_2,Decoder_4,Decoder,4,50,0.65
large,model_2,Decoder_4,Decoder,4,51,0.8561
large,model_2,Decoder_4,Decoder,4,52,0.7469
large,model_2,Decoder_4,Decoder,4,53,0.755
large,model_2,Decoder_4,Decoder,4,54,0.7551
large,model_2,Decoder_4,Decoder,4,55,0.7147
large,model_2,Decoder_4,Decoder,4,56,0.3497
large,model_2,Decoder_4,Decoder,4,57,0.8809
large,model_2,Decoder_4,Decoder,4,58,0.7857
large,model_2,Decoder_4,Decoder,4,59,0.5595
large,model_2,Decoder_4,Decoder,4,60,0.875
large,model_2,Decoder_4,Decoder,4,61,0.6547
large,model_2,Decoder_4,Decoder,4,62,0.5996
large,model_2,Decoder_4,Decoder,4,63,0.6918
large,model_2,Decoder_8,Decoder,8,0,0.7673
large,model_2,Decoder_8,Decoder,8,1,0.7
large,model_2,Decoder_8,Decoder,8,2,0.54
large,model_2,Decoder_8,Decoder,8,3,0.058
large,model_2,Decoder_8,Decoder,8,4,0.7295
large,model_2,Decoder_8,Decoder,8,5,0.349
large,model_2,Decoder_8,Decoder,8,6,0.6962
large,model_2,Decoder_8,Decoder,8,7,0.8301
large,model_2,Decoder_8,Decoder,8,8,0.816
large,model_2,Decoder_8,Decoder,8,9,0.4251
large,model_2,Decoder_8,Decoder,8,10,0.6992
large,model_2,Decoder_8,Decoder,8,11,0.6741
large,model_2,Decoder_8,Decoder,8,12,0.8119
large,model_2,Decoder_8,Decoder,8,13,0.6879
large,model_2,Decoder_8,Decoder,8,14,0.6492
large,model_2,Decoder_8,Decoder,8,15,0.6505
large,model_2,Decoder_8,Decoder,8,16,0.1872
large,model_2,Decoder_8,Decoder,8,17,0.8125
large,model_2,Decoder_8,Decoder,8,18,0.8644
large,model_2,Decoder_8,Decoder,8,19,0.6196
large,model_2,Decoder_8,Decoder,8,20,0.8053
large,model_2,Decoder_8,Decoder,8,21,0.8238
large,model_2,Decoder_8,Decoder,8,22,0.0675
large,model_2,Decoder_8,Decoder,8,23,0.6095
large,model_2,Decoder_8,Decoder,8,24,0.2311
large,model_2,Decoder_8,Decoder,8,25,0.7164
large,model_2,Decoder_8,Decoder,8,26,-0.5588
large,model_2,Decoder_8,Decoder,8,27,0.6788
large,model_2,Decoder_8,Decoder,8,28,-0.426
large,model_2,Decoder_8,Decoder,8,29,-0.534
large,model_2,Decoder_8,Decoder,8,30,0.543
large,model_2,Decoder_8,Decoder,8,31,0.3844
large,model_2,Decoder_8,Decoder,8,32,0.4402
large,model_2,Decoder_8,Decoder,8,33,0.5689
large,model_2,Decoder_8,Decoder,8,34,0.8211
large,model_2,Decoder_8,Decoder,8,35,0.4977
large,model_2,Decoder_8,Decoder,8,36,0.6384
large,model_2,Decoder_8,Decoder,8,37,-0.346
large,model_2,Decoder_8,Decoder,8,38,0.0976
large,model_2,Decoder_8,Decoder,8,39,0.8911
large,model_2,Decoder_8,Decoder,8,40,0.1915
large,model_2,Decoder_8,Decoder,8,41,0.3644
large,model_2,Decoder_8,Decoder,8,42,0.7761
large,model_2,Decoder_8,Decoder,8,43,-0.1427
large,model_2,Decoder_8,Decoder,8,44,0.5609
large,model_2,Decoder_8,Decoder,8,45,0.5828
large,model_2,Decoder_8,Decoder,8,46,0.8395
large,model_2,Decoder_8,Decoder,8,47,0.5818
large,model_2,Decoder_8,Decoder,8,48,0.1956
large,model_2,Decoder_8,Decoder,8,49,-0.1327
large,model_2,Decoder_8,Decoder,8,50,0.8576
large,model_2,Decoder_8,Decoder,8,51,0.7532
large,model_2,Decoder_8,Decoder,8,52,0.5567
large,model_2,Decoder_8,Decoder,8,53,0.6853
large,model_2,Decoder_8,Decoder,8,54,-0.4267
large,model_2,Decoder_8,Decoder,8,55,0.648
large,model_2,Decoder_8,Decoder,8,56,0.6012
large,model_2,Decoder_8,Decoder,8,57,0.7623
large,model_2,Decoder_8,Decoder,8,58,0.3908
large,model_2,Decoder_8,Decoder,8,59,0.7331
large,model_2,Decoder_8,Decoder,8,60,0.6239
large,model_2,Decoder_8,Decoder,8,61,0.5593
large,model_2,Decoder_8,Decoder,8,62,0.5931
large,model_2,Decoder_8,Decoder,8,63,0.483
large,model_3,Encoder_0,Encoder,0,0,0.4414
large,model_3,Encoder_0,Encoder,0,1,NA
large,model_3,Encoder_0,Encoder,0,2,0.5418
large,model_3,Encoder_0,Encoder,0,3,0.5862
large,model_3,Encoder_0,Encoder,0,4,NA
large,model_3,Encoder_0,Encoder,0,5,0.2146
large,model_3,Encoder_0,Encoder,0,6,0.3299
large,model_3,Encoder_0,Encoder,0,7,NA
large,model_3,Encoder_0,Encoder,0,8,0.0998
large,model_3,Encoder_0,Encoder,0,9,0.2845
large,model_3,Encoder_0,Encoder,0,10,0.2517
large,model_3,Encoder_0,Encoder,0,11,0.0382
large,model_3,Encoder_0,Encoder,0,12,NA
large,model_3,Encoder_0,Encoder,0,13,0.1312
large,model_3,Encoder_0,Encoder,0,14,0.1677
large,model_3,Encoder_0,Encoder,0,15,0.1827
large,model_3,Encoder_0,Encoder,0,16,0.7047
large,model_3,Encoder_0,Encoder,0,17,0.3254
large,model_3,Encoder_0,Encoder,0,18,0.2491
large,model_3,Encoder_0,Encoder,0,19,NA
large,model_3,Encoder_0,Encoder,0,20,NA
large,model_3,Encoder_0,Encoder,0,21,NA
large,model_3,Encoder_0,Encoder,0,22,0.0794
large,model_3,Encoder_0,Encoder,0,23,0.4482
large,model_3,Encoder_0,Encoder,0,24,0.1326
large,model_3,Encoder_0,Encoder,0,25,0.3916
large,model_3,Encoder_0,Encoder,0,26,NA
large,model_3,Encoder_0,Encoder,0,27,NA
large,model_3,Encoder_0,Encoder,0,28,0.2925
large,model_3,Encoder_0,Encoder,0,29,0.223
large,model_3,Encoder_0,Encoder,0,30,0.1715
large,model_3,Encoder_0,Encoder,0,31,0.5053
large,model_3,Encoder_0,Encoder,0,32,0.2145
large,model_3,Encoder_0,Encoder,0,33,0.2001
large,model_3,Encoder_0,Encoder,0,34,0.3341
large,model_3,Encoder_0,Encoder,0,35,0.25
large,model_3,Encoder_0,Encoder,0,36,0.3975
large,model_3,Encoder_0,Encoder,0,37,NA
large,model_3,Encoder_0,Encoder,0,38,0.2259
large,model_3,Encoder_0,Encoder,0,39,0.6444
large,model_3,Encoder_0,Encoder,0,40,0.1783
large,model_3,Encoder_0,Encoder,0,41,0.3453
large,model_3,Encoder_0,Encoder,0,42,0.5148
large,model_3,Encoder_0,Encoder,0,43,0.2537
large,model_3,Encoder_0,Encoder,0,44,0.2156
large,model_3,Encoder_0,Encoder,0,45,0.3218
large,model_3,Encoder_0,Encoder,0,46,0.152
large,model_3,Encoder_0,Encoder,0,47,-0.3133
large,model_3,Encoder_0,Encoder,0,48,0.2481
large,model_3,Encoder_0,Encoder,0,49,NA
large,model_3,Encoder_0,Encoder,0,50,0.7533
large,model_3,Encoder_0,Encoder,0,51,0.1873
large,model_3,Encoder_0,Encoder,0,52,0.3544
large,model_3,Encoder_0,Encoder,0,53,0.1456
large,model_3,Encoder_0,Encoder,0,54,0.5507
large,model_3,Encoder_0,Encoder,0,55,0.1619
large,model_3,Encoder_0,Encoder,0,56,0.2838
large,model_3,Encoder_0,Encoder,0,57,-0.1878
large,model_3,Encoder_0,Encoder,0,58,0.5924
large,model_3,Encoder_0,Encoder,0,59,0.1998
large,model_3,Encoder_0,Encoder,0,60,0.213
large,model_3,Encoder_0,Encoder,0,61,0.356
large,model_3,Encoder_0,Encoder,0,62,0.2506
large,model_3,Encoder_0,Encoder,0,63,-0.0445
large,model_3,Encoder_4,Encoder,4,0,0.6691
large,model_3,Encoder_4,Encoder,4,1,0.6208
large,model_3,Encoder_4,Encoder,4,2,0.5486
large,model_3,Encoder_4,Encoder,4,3,0.3212
large,model_3,Encoder_4,Encoder,4,4,0.6546
large,model_3,Encoder_4,Encoder,4,5,0.7501
large,model_3,Encoder_4,Encoder,4,6,0.4491
large,model_3,Encoder_4,Encoder,4,7,0.7032
large,model_3,Encoder_4,Encoder,4,8,0.0006
large,model_3,Encoder_4,Encoder,4,9,0.4635
large,model_3,Encoder_4,Encoder,4,10,0.7514
large,model_3,Encoder_4,Encoder,4,11,0.7615
large,model_3,Encoder_4,Encoder,4,12,0.5526
large,model_3,Encoder_4,Encoder,4,13,0.8014
large,model_3,Encoder_4,Encoder,4,14,0.49
large,model_3,Encoder_4,Encoder,4,15,0.6132
large,model_3,Encoder_4,Encoder,4,16,0.6829
large,model_3,Encoder_4,Encoder,4,17,0.7283
large,model_3,Encoder_4,Encoder,4,18,0.2956
large,model_3,Encoder_4,Encoder,4,19,0.7137
large,model_3,Encoder_4,Encoder,4,20,0.5481
large,model_3,Encoder_4,Encoder,4,21,0.6409
large,model_3,Encoder_4,Encoder,4,22,0.5398
large,model_3,Encoder_4,Encoder,4,23,0.7015
large,model_3,Encoder_4,Encoder,4,24,0.5297
large,model_3,Encoder_4,Encoder,4,25,0.7616
large,model_3,Encoder_4,Encoder,4,26,0.6822
large,model_3,Encoder_4,Encoder,4,27,0.4463
large,model_3,Encoder_4,Encoder,4,28,0.3939
large,model_3,Encoder_4,Encoder,4,29,0.5508
large,model_3,Encoder_4,Encoder,4,30,0.7399
large,model_3,Encoder_4,Encoder,4,31,0.7629
large,model_3,Encoder_4,Encoder,4,32,-0.0888
large,model_3,Encoder_4,Encoder,4,33,0.426
large,model_3,Encoder_4,Encoder,4,34,0.5655
large,model_3,Encoder_4,Encoder,4,35,0.8458
large,model_3,Encoder_4,Encoder,4,36,0.3892
large,model_3,Encoder_4,Encoder,4,37,0.4016
large,model_3,Encoder_4,Encoder,4,38,0.3372
large,model_3,Encoder_4,Encoder,4,39,0.7568
large,model_3,Encoder_4,Encoder,4,40,0.7753
large,model_3,Encoder_4,Encoder,4,41,0.7612
large,model_3,Encoder_4,Encoder,4,42,0.4904
large,model_3,Encoder_4,Encoder,4,43,0.7314
large,model_3,Encoder_4,Encoder,4,44,0.5582
large,model_3,Encoder_4,Encoder,4,45,0.3666
large,model_3,Encoder_4,Encoder,4,46,0.6542
large,model_3,Encoder_4,Encoder,4,47,0.6818
large,model_3,Encoder_4,Encoder,4,48,0.4475
large,model_3,Encoder_4,Encoder,4,49,0.6157
large,model_3,Encoder_4,Encoder,4,50,0.5303
large,model_3,Encoder_4,Encoder,4,51,0.5249
large,model_3,Encoder_4,Encoder,4,52,0.5315
large,model_3,Encoder_4,Encoder,4,53,0.6779
large,model_3,Encoder_4,Encoder,4,54,0.4808
large,model_3,Encoder_4,Encoder,4,55,0.7909
large,model_3,Encoder_4,Encoder,4,56,0.5861
large,model_3,Encoder_4,Encoder,4,57,0.642
large,model_3,Encoder_4,Encoder,4,58,0.7225
large,model_3,Encoder_4,Encoder,4,59,0.2537
large,model_3,Encoder_4,Encoder,4,60,0.6127
large,model_3,Encoder_4,Encoder,4,61,0.5829
large,model_3,Encoder_4,Encoder,4,62,0.7367
large,model_3,Encoder_4,Encoder,4,63,0.578
large,model_3,Encoder_8,Encoder,8,0,0.6729
large,model_3,Encoder_8,Encoder,8,1,0.8219
large,model_3,Encoder_8,Encoder,8,2,0.6483
large,model_3,Encoder_8,Encoder,8,3,0.4948
large,model_3,Encoder_8,Encoder,8,4,0.6394
large,model_3,Encoder_8,Encoder,8,5,0.5799
large,model_3,Encoder_8,Encoder,8,6,0.7835
large,model_3,Encoder_8,Encoder,8,7,0.5425
large,model_3,Encoder_8,Encoder,8,8,0.6718
large,model_3,Encoder_8,Encoder,8,9,0.3785
large,model_3,Encoder_8,Encoder,8,10,0.7318
large,model_3,Encoder_8,Encoder,8,11,0.617
large,model_3,Encoder_8,Encoder,8,12,0.7173
large,model_3,Encoder_8,Encoder,8,13,0.4544
large,model_3,Encoder_8,Encoder,8,14,0.702
large,model_3,Encoder_8,Encoder,8,15,0.6244
large,model_3,Encoder_8,Encoder,8,16,0.7662
large,model_3,Encoder_8,Encoder,8,17,0.8617
large,model_3,Encoder_8,Encoder,8,18,0.5524
large,model_3,Encoder_8,Encoder,8,19,0.2284
large,model_3,Encoder_8,Encoder,8,20,0.8771
large,model_3,Encoder_8,Encoder,8,21,0.5268
large,model_3,Encoder_8,Encoder,8,22,0.6792
large,model_3,Encoder_8,Encoder,8,23,0.3972
large,model_3,Encoder_8,Encoder,8,24,0.6216
large,model_3,Encoder_8,Encoder,8,25,0.8307
large,model_3,Encoder_8,Encoder,8,26,0.5118
large,model_3,Encoder_8,Encoder,8,27,0.7339
large,model_3,Encoder_8,Encoder,8,28,0.6985
large,model_3,Encoder_8,Encoder,8,29,0.6606
large,model_3,Encoder_8,Encoder,8,30,0.6159
large,model_3,Encoder_8,Encoder,8,31,0.5659
large,model_3,Encoder_8,Encoder,8,32,0.6044
large,model_3,Encoder_8,Encoder,8,33,0.8855
large,model_3,Encoder_8,Encoder,8,34,0.7413
large,model_3,Encoder_8,Encoder,8,35,0.7039
large,model_3,Encoder_8,Encoder,8,36,0.6372
large,model_3,Encoder_8,Encoder,8,37,0.6208
large,model_3,Encoder_8,Encoder,8,38,0.7641
large,model_3,Encoder_8,Encoder,8,39,0.6782
large,model_3,Encoder_8,Encoder,8,40,0.576
large,model_3,Encoder_8,Encoder,8,41,0.4752
large,model_3,Encoder_8,Encoder,8,42,0.6926
large,model_3,Encoder_8,Encoder,8,43,0.524
large,model_3,Encoder_8,Encoder,8,44,0.693
large,model_3,Encoder_8,Encoder,8,45,0.6698
large,model_3,Encoder_8,Encoder,8,46,0.5975
large,model_3,Encoder_8,Encoder,8,47,0.6741
large,model_3,Encoder_8,Encoder,8,48,0.439
large,model_3,Encoder_8,Encoder,8,49,0.6067
large,model_3,Encoder_8,Encoder,8,50,0.7791
large,model_3,Encoder_8,Encoder,8,51,0.6831
large,model_3,Encoder_8,Encoder,8,52,0.4353
large,model_3,Encoder_8,Encoder,8,53,0.5303
large,model_3,Encoder_8,Encoder,8,54,0.5803
large,model_3,Encoder_8,Encoder,8,55,0.3588
large,model_3,Encoder_8,Encoder,8,56,0.7116
large,model_3,Encoder_8,Encoder,8,57,0.4642
large,model_3,Encoder_8,Encoder,8,58,0.7033
large,model_3,Encoder_8,Encoder,8,59,0.7956
large,model_3,Encoder_8,Encoder,8,60,0.6859
large,model_3,Encoder_8,Encoder,8,61,0.6729
large,model_3,Encoder_8,Encoder,8,62,0.68
large,model_3,Encoder_8,Encoder,8,63,0.7587
large,model_3,Decoder_0,Decoder,0,0,0.7395
large,model_3,Decoder_0,Decoder,0,1,0.8007
large,model_3,Decoder_0,Decoder,0,2,0.6981
large,model_3,Decoder_0,Decoder,0,3,0.816
large,model_3,Decoder_0,Decoder,0,4,0.7549
large,model_3,Decoder_0,Decoder,0,5,0.6654
large,model_3,Decoder_0,Decoder,0,6,0.5814
large,model_3,Decoder_0,Decoder,0,7,0.7187
large,model_3,Decoder_0,Decoder,0,8,0.6632
large,model_3,Decoder_0,Decoder,0,9,0.6956
large,model_3,Decoder_0,Decoder,0,10,0.7378
large,model_3,Decoder_0,Decoder,0,11,0.7269
large,model_3,Decoder_0,Decoder,0,12,0.6318
large,model_3,Decoder_0,Decoder,0,13,0.5543
large,model_3,Decoder_0,Decoder,0,14,0.6373
large,model_3,Decoder_0,Decoder,0,15,0.6103
large,model_3,Decoder_0,Decoder,0,16,0.5795
large,model_3,Decoder_0,Decoder,0,17,0.5721
large,model_3,Decoder_0,Decoder,0,18,0.8833
large,model_3,Decoder_0,Decoder,0,19,0.6633
large,model_3,Decoder_0,Decoder,0,20,0.5724
large,model_3,Decoder_0,Decoder,0,21,0.3696
large,model_3,Decoder_0,Decoder,0,22,0.6951
large,model_3,Decoder_0,Decoder,0,23,0.4296
large,model_3,Decoder_0,Decoder,0,24,0.4902
large,model_3,Decoder_0,Decoder,0,25,0.7153
large,model_3,Decoder_0,Decoder,0,26,0.8561
large,model_3,Decoder_0,Decoder,0,27,0.7381
large,model_3,Decoder_0,Decoder,0,28,0.8751
large,model_3,Decoder_0,Decoder,0,29,0.7976
large,model_3,Decoder_0,Decoder,0,30,0.5146
large,model_3,Decoder_0,Decoder,0,31,0.8509
large,model_3,Decoder_0,Decoder,0,32,0.782
large,model_3,Decoder_0,Decoder,0,33,0.5741
large,model_3,Decoder_0,Decoder,0,34,0.5395
large,model_3,Decoder_0,Decoder,0,35,0.5834
large,model_3,Decoder_0,Decoder,0,36,0.8602
large,model_3,Decoder_0,Decoder,0,37,0.658
large,model_3,Decoder_0,Decoder,0,38,0.7918
large,model_3,Decoder_0,Decoder,0,39,0.7762
large,model_3,Decoder_0,Decoder,0,40,0.5436
large,model_3,Decoder_0,Decoder,0,41,0.7659
large,model_3,Decoder_0,Decoder,0,42,0.7549
large,model_3,Decoder_0,Decoder,0,43,0.5239
large,model_3,Decoder_0,Decoder,0,44,0.587
large,model_3,Decoder_0,Decoder,0,45,0.6537
large,model_3,Decoder_0,Decoder,0,46,0.4594
large,model_3,Decoder_0,Decoder,0,47,0.6656
large,model_3,Decoder_0,Decoder,0,48,0.3962
large,model_3,Decoder_0,Decoder,0,49,0.746
large,model_3,Decoder_0,Decoder,0,50,0.5537
large,model_3,Decoder_0,Decoder,0,51,0.7103
large,model_3,Decoder_0,Decoder,0,52,0.3476
large,model_3,Decoder_0,Decoder,0,53,0.5182
large,model_3,Decoder_0,Decoder,0,54,0.766
large,model_3,Decoder_0,Decoder,0,55,0.4101
large,model_3,Decoder_0,Decoder,0,56,0.7365
large,model_3,Decoder_0,Decoder,0,57,0.7516
large,model_3,Decoder_0,Decoder,0,58,0.864
large,model_3,Decoder_0,Decoder,0,59,0.4759
large,model_3,Decoder_0,Decoder,0,60,0.4865
large,model_3,Decoder_0,Decoder,0,61,0.7275
large,model_3,Decoder_0,Decoder,0,62,0.7605
large,model_3,Decoder_0,Decoder,0,63,0.4533
large,model_3,Decoder_4,Decoder,4,0,0.837
large,model_3,Decoder_4,Decoder,4,1,0.8998
large,model_3,Decoder_4,Decoder,4,2,0.8947
large,model_3,Decoder_4,Decoder,4,3,0.8722
large,model_3,Decoder_4,Decoder,4,4,0.6418
